"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on February 10, 2015","Matt","yes","-","It seems like the dye is disappearing","I don't know why but they are turning orange in spots, It seems like the dye is disappearing.If you don't care what your towels look like, they are big, comfortable and absorbent.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1M9XPUSQTMLVG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPFY","Size: 6-Piece Set | Color: Moss"
"Reviewed in the United States on February 6, 2017","Kindle Customer","yes","-","These towels are an excellent value for the price","These towels are an excellent value for the price.  They are soft and absorbent, the color is very attractive, you just have to wash them before using them to prevent the shedding problem (but, you would wash them first anyway, right?)",4,"-","-","https://www.amazon.com/gp/customer-reviews/ROU8H75AMCGFJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on February 3, 2014","Stella","yes","-","Great","Great towels.  Absorb well and the larger than usual bath towels are luxurious.  Definitely worth the money.  Washed several times, still look and feel great.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R151MJGDKPZYOX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on August 9, 2017","done320","yes","-","Five Stars","is good one",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3M2MGFKTFQFS8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B01M9G2VRN","Size: 4 Bath Towels | Color: Wedgewood"
"Reviewed in the United States on August 13, 2015","KO","yes","-","Sturdy and great color.","Love these. They have held up nicely over 12 visitors so far, including teenagers. They still look brand new and teenagers are the ultimate test. The color has also held up while washing on warm/cold.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R119D1MKOGKETN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on April 14, 2015","Serg","yes","-","Great quality towels","Great quality towels: absorb water well and don't shed much (need one-two washes). Not sure why other people are not happy with them, maybe I just got luck or it depends on the color - I got grey.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1K8593JEB68UX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on May 30, 2013","Emmitta J. Lewis","yes","-","Economical Choice.","Great looking towel set - that's all I can say haven't used them yet -- but a bargain at 6 for the price of 1 or 2 at an excellent price!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R8673NGK3TQP7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on March 3, 2013","onit4fun","yes","-","Nice towels","I gave these as a gift at Christmas and my sister loved them.  The color was true to the picture and they were thick and absorbant.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2Y1OE02PE5VN8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on February 19, 2013","Tasha","yes","-","Not what I expected","This was the first time I ever tried to buy towels on line, mistake.  For me - I need to see and feel them in the store.  From all the write ups I thought these towels would be thicker and more lush.  They felt like kitchen towels.  They were worth the money - $20 on sale, but not what I want to use in the bath for a couple of years.  I returned them.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3V4IMO1AMVUHW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on January 13, 2013","Peggy Chambers","yes","-","Nice Towels","Pretty, plush and practical.  I love them but am concerned that at this price somebody is not being appropriately compensated.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1Z7Y9NUDJ8FVQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on November 4, 2014","RR","yes","-","These are horrible towels. They get lint all over your entire ...","These are horrible towels. They get lint all over your entire house. Just having them in the bathroom my bathroom is covered in lint and they lose their color in one wash. It's on my windows even! They completely filled my dryer lint filter to overflow and still do multiple washes down the line. There must be a disparity between sellers of this brand or they chose to outsource to a cheap knockoff in China recently. Horrible towels. Don't buy them.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1YN917WJIWEXL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on March 10, 2014","Sherry","yes","-","Beautiful color","The color is beautiful and the towels, wash cloths and hand towels are all nice and thick, but they are anything but absorbent - that's why they get only a 3.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RZFWPPN5PJW98/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on April 13, 2014","Justin Wright","yes","-","Waxy substance on towels?","I bought these towels because they matched the theme I wanted to go for in my bathroom.  After several washes, they just felt like they were pushing water around instead of soaking it up - similar to something that would have a very thin wax coating on it.  Needless to say I was very disappointed in them, but hey, they were only $20.  Now they're dog towels.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R1ZYEEU2DV1DT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on October 2, 2015","greg","yes","-","IS not EGYPTIAN COTTON","These are being marketed as Egyptian cotton they are not even close plus they do not specify the thread count. But over all a decent mid quality set.  My  definition of mid quality is1.  Decent softness and do not fall apart in the first wash (have not washed them yet)2.  What type of deal am  I actually getting for my price.3. Is their false marketing used to sale the products",1,"-","-","https://www.amazon.com/gp/customer-reviews/RPSZ2OHYYDFNT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on March 4, 2014","CountryLogic","yes","-","Towel set","These towels were perfect for my needs. My only complaint is there seems to be a lot of strings that need to be trimmed off after the first couple of washes.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R25WKR5BGK00XV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on May 23, 2014","grace lorenzo","yes","-","White Towel Set!","Lovely to look at and feel. Very thick and luxurious. However, product comes apart upon first wash. Bummed as I love white linens, and felt I had a dependable resource!",3,"-","-","https://www.amazon.com/gp/customer-reviews/RM66A00EJTAZI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on February 10, 2013","Ken","yes","-","We are Pleased","we are pleased with our towels! we had some shedding with the first wash but there working out just fine.There very good quality for the price,and they came pretty fast. Thanks",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1CKNQHW60IAVV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZEY","Size: 6-Piece Set | Color: Driftwood"
"Reviewed in the United States on January 18, 2015","Shaun","yes","-","Great Towels","I bought these towels for decoration in the bathroom. I do not use them for anything but decoration so I can only say that they feel very soft and look very beautiful in the bathroom.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R14Q4JDD3MAFE1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on May 20, 2013","Peter S","yes","-","Good of towels","This set of towels is exactly what it promises to do very comfortable good color and so far so good I really enjoyed them when I get out of the shower",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3H4Z1PD2O4VXM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on April 29, 2017","Subversive","yes","-","Good towels","Good towels for the money. Thick, fairly soft, absorbent. I'll definitely buy more. Would've given five stars if they were even softer. Do wash and dry twice before using. And yes, expect lint...they're cotton towels for goodness sakes.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R163MXFTET2AI4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on December 9, 2016","D R Ulmer","yes","-","A total waste of money!","The description and picture is misleading. I bought some $4.99 bath towels at Walmart and found that the cheap Walmart towels were more plush and softer! Do not believe the hype of Egyptian cotton. These towels are wafer thin!",1,"-","-","https://www.amazon.com/gp/customer-reviews/RM36FSPAW6SAF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on July 12, 2014","I. G. King","yes","-","My Egyptian Cotton towels are wonderful. They are still fulffy after many washings","My Egyptian Cotton towels are wonderful.They are still fulffy after many washings. Very absorvent for toweling off after a shower or after a  trip to the beach.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2U8ZBSLMUKAGS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on May 16, 2014","K. Blair","yes","-","not the best","These towels are large and very nice looking, but not very absorbant. I have washed them several times, and they are a bit better, but I would not buy them again.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3GMOL5DN8AUPC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on November 19, 2015","MiOb","yes","-","Looks great. Nice set","I bought the cream colored one. Looks great. Nice set. Is comfortable and dries me quickly. It's not a thin towel, where it gets soaking wet drying you up. It's a good size, soft and isnt falling apart!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RIPDT1CBF4XT7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on February 17, 2017","Reasonable Voice","yes","-","I hate the off white color","I hate the off white color, it looks more like a yellow.  The towels are OK, but not plush at all and have a cheap feel, though I have washed them a few times and they haven't fallen apart, the loops are splitting in a few spots.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2F8OSNR4L421S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on September 6, 2014","Itazuke","yes","-","Not very good","Not real happy with the freying and the lint the first few washes was excessive.  The washer still has lint in it.  Clogged up the drain a bit.  They're not that wonderful; I wouldn't buy them again",3,"-","-","https://www.amazon.com/gp/customer-reviews/R15CX79RU9S0FX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on May 20, 2013","ERM","yes","-","Great towels","Great towels. Thick, large and absorbent. They've been washed a good many times over the past two years and have yet to fray or fade.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2WUXJBW7V6J9W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on March 7, 2016","mom2stella","yes","-","Great quality, great price","These are really good quality. We run Airbnb out of our home and give these towels to our guests. We're buying more so that we are fully stocked with towels in case anything happens - or guests steal them. lol",5,"-","-","https://www.amazon.com/gp/customer-reviews/R35MD4PN9TCWSK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on April 13, 2015","Deborah Croft","yes","-","Nice Towels","These towels are very nice. Large size bath towels, as well as the hand towels and wash cloths. Very pleaseed with these towels and they fit in well with the color scheme of my bathroom.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R287SNO2I3KHL8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZFI","Size: 6-Piece Set | Color: Cream"
"Reviewed in the United States on January 3, 2013","Patricia A.","yes","-","towel set","a combination of xmas gift /wedding to my who got marriedI got lucky on color choice he and his new bride liked the gift",5,"-","-","https://www.amazon.com/gp/customer-reviews/R12UY5V3K1AJCZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on July 9, 2013","L. C. Carsley","yes","-","Pinzon Basics Egyptian Cotton Towels","Very soft big pretty towels. Wash and dry easy. Great color and matches my bathroom decore. Love them so soft feel great when drying off.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2MKE6VYRO25ZK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on December 6, 2014","Roman Mezhibouski","yes","-","Amazing deal, great quality","Good absorption, almost no shedding after first few washes.Was concerned that this will shed heavily ad other reviews point out, but this is NOT the case.Towels have good thickness and balance roughness and being thin.For the price this is a bargain.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3BIUVK400EC6A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on April 8, 2014","Mary Ellen Rock","yes","-","Blue Towels","These are pretty good towels.  I live alone so I do not need massive thick towels.  They wash well and hold the color.  Prettyattractive in the bathroom.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R2MJTRDXJZZJPT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SPWM","Size: 6-Piece Set | Color: Navy"
"Reviewed in the United States on February 19, 2014","Andy Davis","yes","-","Fine material","Not what we would buy to replace due to its's color.  B ut, a GREAT set and we havefound a color that matches our bathroom and will order from tis group.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R7MDW49C3DXAT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZGC","Size: 6-Piece Set | Color: Cocoa"
"Reviewed in the United States on March 21, 2015","James S.","yes","-","Not awesome","These shed *everywhere*, even after multiple washes. I wouldn't consider them to be luxury towels - not very soft. On the plus side, they are functional and look nice on a towel rack.",2,"-","-","https://www.amazon.com/gp/customer-reviews/RC1QR4Z5TA7C0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SO82","Size: 6-Piece Set | Color: Cranberry"
"Reviewed in the United States on April 2, 2015","sandylou","yes","-","Pinzon Egyptian Cotton 6-Piece Towel Set","I was really disappointed in these towels, as when I washed them, they raveled on the edges and will soon look bad.  I will use them, but really prefer my old towels compared to these.",3,"-","-","https://www.amazon.com/gp/customer-reviews/RV4KYG4BGV3WU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZJ4","Size: 6-Piece Set | Color: Wedgewood"
"Reviewed in the United States on February 14, 2016","Sammie","yes","-","Lavenderish..","This is my SECOND time purchasing these towels (purchased ONE grey set the first time, & still use them; it's just my 2 year old decided to spray them with Clorox. Yay me!) This go around I bought a grey & plum set! The only thing I didn't like was that the plum set is not as deep/rich as the picture perceives. They are more of a lavenderish color (see picture). Thankfully they still go with the colors in that particular bathroom.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1SHJYQAGSCIO6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B007K6SOTQ","Size: 6-Piece Set | Color: Plum"
"Reviewed in the United States on May 1, 2016","dlmarch","yes","-","Very Nice Towels","Considering the price, I initially didn't expect these to be as soft and fluffy as they turned out to be.  After a pre-use washing/drying, they are soft and absorbent.  The color is a great match to my bathroom.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1414L624K9M6H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on December 9, 2015","Jessica","yes","-","Great towels! They absorb nicely and dry out as ...","Great towels! They absorb nicely and dry out as expected. The hand towels and washcloths are really nice too. We use them in our master bath and they are fluffy and medium size. Great value to the set.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3HWXKXDIVX832/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on October 18, 2013","Farid","yes","-","thanks for all","thank youvery quickly realizedeverything is fine and no problemsquality is highThank you for your workI am very pleased with theI hope to work more with you",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3TQY0NLV3QSGS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on July 23, 2016","numberonesup","yes","-","they are great great towel","I may have reviewed these before ..... anyway, they are great great towel. They are the color described ( Unlike others I purchased Online). They are also a very good size. All around a great towel at a great price.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1HNSM6SJ5WP6E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
"Reviewed in the United States on February 5, 2015","Foxy","yes","-","Not very soft, but good quality.","They are ok. Got them in purple and white. The colors match the pictures, the quality is good but it's not the kind of towels you're waiting to wrap around yourself. Not too soft.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RM8NU1PEEAPD4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZDU","Size: 6-Piece Set | Color: White"
"Reviewed in the United States on January 3, 2016","WTS","yes","-","A Waste","Horrible. After only two laundry cycles (without bleach) the color drastically washed out in random areas. Appears as if chlorine bleach was spilled on them (which I don't even use). As these were supposed to be complementary colored towels for a bathroom remodel, I cannot even use them. They are now reserved as the ""grubby towels"" after only a couple months of purchase.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RER3AO9G307BB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002S52ZFI","B002S52ZKS","Size: 6-Piece Set | Color: Grey"
