"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on December 28, 2019","Amazon Customer","yes","yes","Don’t buy","Lint collection in washer and dryer was ridiculous. Will not purchase again. They now have nubs all over them.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2HSR3NMSSY3Y6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on September 1, 2019","N. Feder","yes","yes","Pill after one wash","I washed these towels on receiving them and they pilled immediately. Now they look horrible after just one wash.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1AFBVUKPBENB4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on December 3, 2019","Cody","yes","yes","Thin","Wow, incredibly thin with no absorption...",1,"-","-","https://www.amazon.com/gp/customer-reviews/RFZJKP489OHPD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on April 5, 2021","Amazon Customer","yes","yes","Not the best quality","Shrunk up when washed. Not very thick or soft",1,"-","-","https://www.amazon.com/gp/customer-reviews/RLZ9DYYLD14SN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on March 2, 2021","Shannon Stegall","yes","yes","Absorb","Does not absorb the water after showers",2,"-","-","https://www.amazon.com/gp/customer-reviews/R2NBWI182E0RNT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on July 14, 2021","Tracey E. Madden","yes","yes","Okay.  Not super absorbent.","Not super absorbent or quick drying.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R32E0INWCUVVJY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","-","-"
"Reviewed in the United States on March 7, 2021","Collin","yes","yes","Shrunk","Towels shrunk a lot after first wash",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3IL6QR95S6UKS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on April 9, 2021","Ali Khan","yes","yes","Quality","Really poor quality",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3L2GMCLAVKUPL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on March 10, 2020","cindy","yes","yes","These are very light.","I kind of wondered when I received them.  They were so lightweight compared to my usual towel sets.  I should have sent them back right then.  But the reviews were good, so I thought I must just be imagining it.  Washed them up and now I suppose I'm stuck with them.  Live and learn.  These are NOT thick and absorbent.  Not thick at all!  A few washes and they will be ready for the rag bag for sure!",2,"-","-","https://www.amazon.com/gp/customer-reviews/R4DZVPX415T3T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SKNBFTT","Size: 4 Piece Hand Towel Set | Color: Cool Grey"
"Reviewed in the United States on May 8, 2020","Janie","yes","yes","Disappointed.Honest review 🤔Dollartree towel quality","Received my towels today unpacked them and was totally disappointed. I pulled onlly one towel out and could instantly tell the quality was poor. These towels reminded me of the towels I see at my local Dollar tree. Very thin, not with the money I spent. I expected way thicker, softer towels for 45 dollars. Not very soft. My mom walked in as I was unfolding it and said "" those look very cheap! Are you keeping those?"" I'm...no. don't waste your money.",1,"-","-","https://www.amazon.com/gp/customer-reviews/RVN4OYZWC0D7F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on April 7, 2021","Silver Lining Boutique","-","yes","Extremely fuzzy","I just got these and have had to wash and dry 3 different times just to get rid of all of the fuzz. They shed horribly to where I can’t use them and there is tiny fuzz flying all over my house.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2PRJLFY41W9XC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SHLCK5V","Size: 4 Piece Bath Towel Set | Color: Sea Salt"
"Reviewed in the United States on October 11, 2019","Curtis H.","yes","yes","Great towels","I've been looking for the best soft towels for 6 years.  I can't say these are the best I've ever felt but they are super close.  They are soft right out of the box and got even better after washing and drying.  I'm getting sold on bamboo products.  At first you can see some light through them but they get thicker over use and become even more enjoyable.  I haven't seen any extra lint in the dryer filter so I'm hoping they last years.  But now I'm really happy with these.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2Z0XL9ESD92KN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on July 10, 2019","Corinne Cruz","yes","yes","Comfy towels","Some people prefer new shoes, a new and fresh pair of socks, a new outfit. I prefer new towels. I have A LOT of towels and if I could, I would have a new towel for every week because once I wash them, no matter what I use in the washer and/or dryer, they seem to loose their ""new towel feel"". Not with these towels though! I have washed them twice and I'm still feeling the ""feel""! They are super absorbent and don't appear to be wearing. They are still just as fluffy as when I first touched them, even after they hang dry in between uses. Hopefully they stay like this so I dont have to invest in new towels as often as I care to admit!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RRA7AFIPNTPXP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SJKWG7C","Size: 6 Piece Towel Set | Color: White"
"Reviewed in the United States on September 7, 2019","Mesut Temizkan","yes","yes","It’s very high quality and useful. Really like it👌","These washcloths provide one with the ideal bathing experience. The whites remain white even when I put them in the load with other colours. I sure cannot say the same about the Onsen Towels collection.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R36TR1KPCB7XJH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLPPZ6Q","Size: 4 Piece Washcloth Set | Color: Cool Grey"
"Reviewed in the United States on January 12, 2021","Naomi 54","yes","yes","So disapointed","I purchased the bath and hand towels and I could not be more dissapointed. They came in two different mailings and the color and weave does not match.  I know, white does come in different shades. The hand towels were blue white and the bath had an ivory color.  They were not thick at all.  I could have gone to walmart and gotten better towels. They were advertised as Turkish cotton.  The label on the hand towels said china. WTH?  I kept them since I washed them and the prime returns locations are far from where I live. I am usually easily pleased but not with this purchase. Don't buy if you want to display towels.  They won't match.",1,"-","-","https://www.amazon.com/gp/customer-reviews/REBXQYFB63NU5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLP5CQH","Size: 4 Piece Hand Towel Set | Color: White"
"Reviewed in the United States on March 22, 2021","AO","yes","yes","Soft but Strong Chemical Smell","This product is very soft and feels good against the skin. However, it arrived with this strong chemical smell out of the package. I washed the towels on their own according to directions and used a fabric softener to try to remove the smell, which didn'twork.After drying the towels there was a lot of lint in the trap, but that is expected with new cotton towels. After washing and drying the chemical smell is still there. I'm a bit concerned but I'll try washing them again to see if the smell leaves. I use sensitive detergent and ""natural"" fabric softener for reference. If it doesn't, I'll be returning.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3SVJ9GMDQ06JE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SHLCK5V","Size: 4 Piece Bath Towel Set | Color: Sea Salt"
"Reviewed in the United States on August 2, 2021","Sara","yes","yes","Soft does not equal good","These towels are horrible! I am so mad that I trusted the good reviews and spent my hard earned money on these. They are very soft but they do not absorb water at all. The dye job on them is terrible. They are grey and brown splotchy where the dye was bad. The lint on them after several washes is out of control and they began to pick apart and fray after the first wash. Do not spend your money on these if you plan to use them as actual bath towels.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3R3YW978K9WTC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLQHCWH","Size: 4 Piece Bath Towel Set | Color: Cool Grey"
"Reviewed in the United States on October 5, 2020","FGC","yes","yes","These towels literely STINK!! - UPDATED on 10/07/2020 BUYERS BEWARE !!!!!","UPDATE: I washed the towels on a low heat and they left an incredible amount of lint in the washer. Then I put them on low in the dryer and they left so much lint in the filter that I could not believe it. Please, DO NOT BUY THESE TOWELS. I wasted about $40 purchasing them and now the cost of washing and drying them. Needless to say they look like old beat up towels now so I THREW THEM IN THE GARBAGE - WHERE THEY BELONG !!After taking them out of the sealed bag I realized that they smell awful, and I mean awful! I even got it on the clothes that I was wearing and my hands. If you buy them just plan for them to be washed at least a few times to get the smell out. These are terrible because of that. What the heck is the terrible smell on them?? MY lord I wish I bought any other towels than these. Next time going to Walmart!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1WB1NJCQDX5K3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on August 11, 2021","perpetualscholar","yes","yes","Non-absorbent and Bleed like crazy and give off Lint like crazy!!!","I bought four of these (light baby blue) and when I opened the package, the first thing I noticed was that they are very soft!  So, I put them in the washer (tap cold) with some other things, and one of those dye catchers.  Thank goodness that I did that because the catcher was very blue, as were some of my things.  I re-washed everything else with another catcher, and the only thing that was still blue was an old towel that I was replacing with these.  Then into the dryer - enough lint came off to make a hand towel.  I shook them outside and more fibers flew off.  When toweling off after a shower, they aren't as absorbent as my 10 year old Cannon towels.  UPDATE - Did one load of four towels and my lint catcher for the dryer was so full that lint was in the tumbler.  Bad quality.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R1P2EAF1Y6ZMKE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B0979NGJMD","Size: 4 Piece Bath Towel Set | Color: Baby Blue"
"Reviewed in the United States on June 26, 2020","Renee ","yes","yes","Poor quality","So disappointed!! Yet another Amazon product with somehow TONS OF EXCELLENT REVIEWS THAT TURNS OUT TO BE GARBAGE. The towels arrived and right off I noticed them to be very very thin! I hear “hotel” I’m thinking they’re going to be plush and soft, durable. Not so. Then, I go to put them in the wash. I carefully pluck the “inspector” tag off (a super tiny round sticker) and the weave comes out!!!! I stood there, so surprised like really? That little sticker pulled the towel weave out?? RED FLAG right there. This is why you should go to a store and put your hands on them, see them in person. I was so hesitant to buy these online for this exact reason!! VERY POOR QUALITY. RETURNED. What a waste of time and money. Going to a physical store for my towels.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2MLZM1UUM3ALO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SLR3T9F","Size: 4 Piece Bath Towel Set | Color: White"
"Reviewed in the United States on March 29, 2021","Keri Bulloch","yes","yes","Good towels, but not great","These towels are good, but they are not the best. The bath towels is quite small and they are not very thick at all. I'm not a huge fan of really thick towels, and I think these are too thin. The hand towels after a couple of washes are still leaving lint on my hands after washing. They are probably okay for a guest bathroom, but I did end up getting different ones at IKEA, of all places, and they were much thicker, larger and overall nicer than these.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2BT4FCRJOZXAW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SKNBFTT","Size: 4 Piece Hand Towel Set | Color: Cool Grey"
"Reviewed in the United States on November 9, 2020","Izzy","yes","yes","Would recommend","A little thin, and not very big to wrap around you too much. It’s exactly like a hotel towel, soft, a little thin, and not too big. Like it, best towel I have found. Better than anything at bed bath and beyond. Would recommend",4,"-","-","https://www.amazon.com/gp/customer-reviews/R3KM8WD9K3HGFG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SHLCK5V","Size: 4 Piece Bath Towel Set | Color: Sea Salt"
"Reviewed in the United States on December 16, 2019","NV","yes","yes","Nice towel set","This is a really nice set of towels, a great value for the variety of towels in the set. They are soft to the touch and quite absorbent, but they wash up and dry really well too. I’ve had some bath towels that take forever to dry in the dryer, but these are done completely in a short amount of time. They are just the right shade of grey, too, they match well with the rest of the décor in our bathroom. My husband and I both love them!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2RGFC3RTEQWGB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","-","-"
"Reviewed in the United States on July 14, 2021","S. A.","yes","yes","LOVE these towels.","These are awesome. Nice and soft. Hold the color well.  Warning though: the 1st few washes a lot of the color bleeds out so definitely wash with like colors. And ALOT of lint in your dryer lint catcher. BUT - after several months, no snags!! I LOVE that. Definitely buy more.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R11SXLPDEXGYDP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B08578CWW2","Size: 4 Piece Hand Towel Set | Color: Green Water"
"Reviewed in the United States on December 21, 2020","Puppys in AZ","yes","yes","Love this towel","I just bought more of these in different sizes after first buying one bath sheet as a test. It is a great towel, very soft, and hardly any shedding even after just one wash. Some towels have to be washed multiple times before they stop getting lint everywhere. These do not. They are very thick and absorbent. I would recommend them to anyone. The bath sheet is enormous, which is exactly what I was looking for.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3KUXYINT507JP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B087WVKTGB","Size: 35"" x 70"" Jumbo Large Towels | Color: Green Water"
"Reviewed in the United States on January 17, 2021","T Johnson","yes","yes","Completely satisfactory towels","These are fine. I find that, by dabbing and rubbing one of these towels over my skin's surface, I can satisfactorily remove the vast majority of the shower water from my ugly, naked body. Would recommend.",4,"-","-","https://www.amazon.com/gp/customer-reviews/RAW5LFO7D3BYP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SHLCK5T","Size: 6 Piece Towel Set | Color: Green Water"
"Reviewed in the United States on August 2, 2020","Stunado","yes","yes","So much LINT still shedding after 2 washes and drying","So much LINT!!! I’ve washed the towels twice and tumble dried (cool) for hours and the lint won’t stop shedding. I don’t understand how these got such great reviews. DO NOT WASH ANYTHING ELSE WITH THESE TOWELS—even second wash—or it’ll be covered in fuzzy velvet",1,"-","-","https://www.amazon.com/gp/customer-reviews/RIE4PHNWMHBW6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07SLR3T9F","B07SJKZ5CG","Size: 4 Piece Bath Towel Set | Color: Green Water"
