"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on May 22, 2016","Girl_Style","yes","yes","Don't last long...","—UPDATE—After half of a rental season I have to say these aren't what I expected. They have lost all softness and are now scratchy and thin.I am very picky about laundry so I do all of the rental laundry myself. I regularly wash the towels in a load of vinegar to remove any lingering smells or body oils and then use TIDE free & clear. I have bleached them a few times due to dark stains or makeup and rewashed with vinegar afterwards and dry on medium-high with dryer balls.They have been washed & used about 10-12 times and I am no longer comfortable placing them in the rental since they are so thin and scratchy. Will be looking elsewhere for towel supplies.—ORIGINAL REVIEW—We have had these for about 6 months in a vacation rental property. I can't review their longevity because this is the first season of use and we are just opening up the property for booking. However, they have been washed a hand full of time and have held up with no loose threads or loss to softness. I recommend that you wash them right after they arrive with a cup full of vinegar and use wool balls in the drier to decrease amount of drying time needed (the less dry time to fluffier they stay=less lint loss) as well as increase softness due to tumble actin of the balls. I am impressed with how very soft these towels are, they absorb water very well and dry within an hour when hung on a towel bar.",2,"-","-","https://www.amazon.com/gp/customer-reviews/R12NQJ25KJVO65/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on November 13, 2014","Dax","yes","yes","Very poor quality. I would not recommend this product","After using these towels a few times, I've noticed that they are literally coming apart. Small pieces and chunks of cotton from the towels are sticking to other clothes that the towels are washed with and when drying off you can see small swabs of cotton pulling apart from the towel.Very poor quality. I would not recommend this product.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R274I3UPV2SW74/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on September 5, 2020","Gabi","yes","yes","Not what is shown","The towels came into today and it takes two of them to make one in the photo. The colours aren't vibrant, and you can see through them in places. Totally do not recommend.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2CAZNL1W1QDGM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B07QNCZ3SZ","Color: Plum"
"Reviewed in the United States on March 29, 2016","V D","yes","yes","These are THE TOWELS you've been looking for!","I've had so many cheap towels come and go through my life and my bathroom. I've always been searching for that magic combination of comfort, durability, and drying power that the towels used to have back at home when I was a kid. Why is it that when I'm an adult, all of my stuff is never quite as nice as it was when mom and dad were taking care of everything?Then I found these towels. They cost a little more than something you'd buy in a department store or something, but it's definitely worth it. I actually had these in my cart on Amazon for quite a while before one day I decided to take the plunge. I was worried about spending this much on towels only to have them show up and not be all that different from the other towels I've got.I am so glad I got them. The difference between these towels and the towels before is gigantic. I love these towels. The reassuring feeling you get after a long day, then taking a shower, and wrapping yourself in these soft voluminous towels is like no other. I love these towels!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3CCQ699HIVN4Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on August 24, 2015","Esoteric","yes","yes","Good Quality & Great Value - 4.5 stars","I originally purchased these towels together with a set of hand towels from the same manufacturer about a year ago from Amazon. After a year of usage, I am highly satisfied with the quality of the towels -- enough to recommend them for my parents who needed new towels recently. Unlike towels that I have previously purchased from well-known department stores, these do not fray after months of usage and washing. If you use a small amount of bleach when washing these towels (together with a laundry detergent for whites), they will also maintain a fairly brilliant white color.I would say these towels are as good as (if not better) than towels you'd expect to find at a 5 star hotel. They are soft to the touch, they feel comfortable on the body, and they dry both skin and hair quite effectively. They are not overly plush, nor are they too thin.If I were to mention one minor caveat, it would be the size of these towels. Be advised that they do shrink when you first wash them (I would say about 10% shrinkage is typical). As far as bath towels go, larger is better, and while these towels are sufficiently large enough to get you get you dry after a bath or shower, it would have been better if they were a bit larger.Having said that, these towels are still a great value for the quality of product that you will receive. If you are a new homeowner, newly married couple or just in the market for new towels for your household, you can stop fretting the decision and go with these towels. After a year of usage, would purchase these towels again without hesitation.",4,"-","-","https://www.amazon.com/gp/customer-reviews/R1RPVX9CIGRFER/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on May 8, 2014","JMW","yes","yes","Very Good Quality and a Great Buy!","We have a vacation rental so we go through a lot of towels. Since our guests often bleach out our colored towels with various hair and face products,  I thought I'd try some white towels. These had some good reviews and were a great price. Once washed, they are soft and fluffy. I don't know how absorbent they are since they are not for our personal use but they are a very good quality towel and a good buy. I will be ordering more today. I do wish the washing instructions were on the actual towels and not just the note it came with.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3H6Y3TD72W232/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on September 27, 2020","DogMonkey66","yes","yes","terrible","I can't even use these. It feels like you're just rubbing a wet cloth on yourself like immediately.  NO absorbency at all. These completely suck. Even after washing like 4 times they're basically useless. GDI!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2WOZG9N82UTGH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B07QNDBGYQ","Color: Cranberry"
"Reviewed in the United States on June 26, 2017","Mrkoffee","yes","yes","Bed and Breakfast Guests LOVE these....but","I have an AirBnB and these are the only towels i use.  Guests love them... very soft, fluffy.  I do have a question for the maker or other user of these 100% cotton towels.  I am getting small round orange/yellow stains that will not come out.  I have tried Clorox, Hydrogen Peroxide, pretreating with Spray and Wash, Tide Free and Clear Detergent, and NOTHING is working to get these stains out.  I have narrowed it down to some makeup removers and acne cleansers as well as some whitening toothpaste have a Benzol Peroxide in them which seems to the be cause of the stain.. towels are ruined once these stains set in.  Any help would be greatly appreciated.  I have about 4 dozen of these towels and half are now unusable.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3UOWW42PN9IDY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on October 9, 2019","Amazon Customer","yes","yes","threds are loose from towel after just opening package of 4","I opend the package of 4 and pulled one towel out.  I don't have a great camera but there's threads already coming loose and sticking out from the towel.  I have never posted pictures when I have returns, but fed up with poor quality items when description and prices say otherwise.",1,"https://images-na.ssl-images-amazon.com/images/I/61-3GN+R-WL.jpg , https://images-na.ssl-images-amazon.com/images/I/61-emeH3j7L.jpg , https://images-na.ssl-images-amazon.com/images/I/61H8zMJ4u9L.jpg","-","https://www.amazon.com/gp/customer-reviews/R2XY140DLXG2IF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on March 3, 2016","Steven P Miller","yes","yes","These are great, no nonsense towels","These are great, no nonsense towels.  I bought them to replace some over-priced ones from Restoration Hardware that are too thick and have begun to smell weird.  These towels were so affordable and are a perfect weight and size.  Admittedly, I was not looking for the perfect towel.  Just one that looks nice, feels soft, absorbent and not awkwardly large or thick, but substantive enough dry me off and dry appropriately while being affordable.  These towels are just what I was looking for and I plan on purchasing more.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1J2QEVR6DQ993/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on July 9, 2016","Lorijchris","yes","yes","Will definitely buy them again...","I waited until I had these towels several months to write this review. These towels have proven to be very good quality. Yes, they produce extra lint after drying, in the beginning, but that's to be expected. They are very fluffy even still and very absorbent. They are quality made and have no defects nor are they showing any signs of wear. I love them and will definitely buy them again.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3KZHZ4UPH7RW3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on November 7, 2016","matt merton","yes","yes","Purchased towels that I really liked but when I used the Buy It Again feature ...","Purchased towels that I really liked but when I used the Buy It Again feature thinking I would get exact same item, I got some thin cheap towels.  The worst part was when I saw much nicer towels in Wal Mart for cheaper.  Junk, do not waste your money on these.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R186Z9V1BNRV7Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on September 12, 2017","Cajun Sensation","yes","yes","Not the best quality","Not high quality.  These towels developed holes and frays after just a few months with low usage.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3H10LYD0PR95Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on November 30, 2015","A","yes","yes","which are holding up better than these","Started to fray and the edges unfolded after just one wash. I returned them and bought martex bath towels instead, which are holding up better than these, however they fray slightly as well.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R3HUFNYXQXPQ4A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
"Reviewed in the United States on December 20, 2015","HPN Laforet","yes","yes","Wash first, THEN enjoy","I was almost going to give this 1 star for all the lint the towels gave off. Then I realized -- nope! The plastic bag it comes in actually tells you to wash before first use (and don't wash with other things, just the towels alone). Yes, there WILL be a lot of lint on the first cycle, but after that you get excellent towels. I've used them for almost two months now and haven't had any issues with them. If I need more towels I'll be ordering another pack of these.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RWGAU97IDX5AV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07YW41GDJ","B00HTB2XOO","Color: White"
